Supplementary Table 3B. Differentially methylated probes between HF2927 CSCs and SDCs.,,,,
gene,feat.cgi,csc_AVG,sdc_AVG,adj.P.Val
ERI2,Body-shelf,0.864139014,0.915434924,0.055019878
THEM4,Body-shelf,0.788035942,0.711364413,0.055035953
,IGR-island,0.629265644,0.499662045,0.055035953
HLA-F,Body-island,0.223887612,0.268015168,0.055035953
CDC25B,TSS1500-shore,0.563609192,0.631807351,0.055044913
,IGR-shore,0.262751437,0.354911076,0.055044913
GJA4,TSS1500-shore,0.889993254,0.933410916,0.055059224
,IGR-island,0.441284255,0.494914161,0.055062186
MBP,Body-island,0.725715407,0.652573729,0.055064075
CD34,Body-shore,0.352856651,0.402129234,0.055064075
,IGR-shelf,0.708278737,0.774078005,0.05507379
,IGR-shore,0.72738495,0.785952051,0.05507379
SKI,Body-opensea,0.893969581,0.924639163,0.05507379
PARD3,Body-opensea,0.72427536,0.815924825,0.05507379
,IGR-opensea,0.136627924,0.053776743,0.05507379
ENPEP,TSS1500-shore,0.077264706,0.148601064,0.05507379
THSD7A,Body-opensea,0.095400154,0.052879362,0.055075556
,IGR-opensea,0.857228462,0.825936584,0.055075556
,IGR-island,0.877643712,0.79520137,0.055084073
PDGFB,Body-shelf,0.627710187,0.67601996,0.055084073
,IGR-shore,0.340521721,0.405843348,0.055084073
BMP8B,TSS1500-island,0.044810548,0.00568365,0.055084073
MIR124-3,TSS1500-island,0.452251768,0.50310534,0.055084073
DCTN4,TSS1500-shore,0.418221552,0.376929353,0.055084073
C17orf64,TSS200-shore,0.821796871,0.778768348,0.055084073
,IGR-opensea,0.770085567,0.624500217,0.055084073
,IGR-opensea,0.914205216,0.949410957,0.055084073
,IGR-island,0.826811959,0.88483116,0.055084073
YIPF2,Body-shore,0.578408943,0.625428459,0.055084073
,IGR-shelf,0.329425342,0.284858218,0.055085026
HOXC4,5'UTR-shore,0.382034498,0.494361787,0.055098412
,IGR-opensea,0.156670459,0.106937712,0.055099475
ASS1,Body-opensea,0.769162009,0.707234092,0.055099475
GPR78,TSS1500-shore,0.384175284,0.314522571,0.055099475
,IGR-island,0.336223436,0.520797222,0.055099475
APOL3,TSS1500-opensea,0.881058369,0.806741294,0.055099475
OR52M1,TSS1500-opensea,0.307767088,0.251461034,0.055099475
TRPM3,TSS1500-opensea,0.397056346,0.462654753,0.055099475
ADAM21P1,TSS1500-opensea,0.148725286,0.087593686,0.055099475
,IGR-opensea,0.906885903,0.936430321,0.055121025
ESYT3,Body-shore,0.365985893,0.286225325,0.055126715
NLRC3,Body-island,0.777596981,0.696386628,0.055127297
KIR3DX1,TSS200-opensea,0.393977272,0.28864169,0.055128025
,IGR-opensea,0.438654579,0.371562322,0.055129044
GRXCR1,Body-opensea,0.695294184,0.496228545,0.055129044
SOLH,TSS1500-island,0.06724192,0.039687851,0.055129044
C6orf186,TSS1500-island,0.257604403,0.337808743,0.055129044
PTK2,5'UTR-opensea,0.90951652,0.879818334,0.055154922
H1F0,TSS1500-shore,0.840927971,0.776787749,0.055183593
HEG1,Body-opensea,0.454267762,0.534195122,0.055183593
,IGR-island,0.099028476,0.184160038,0.055198657
RSPO1,TSS1500-shore,0.085754356,0.148254472,0.055198657
TRDN,Body-opensea,0.056285913,0.030847707,0.055198657
HMCN1,Body-opensea,0.241938471,0.155714381,0.055198657
C1orf105,Body-shore,0.435094403,0.330220628,0.055201553
LRCH3,Body-opensea,0.103962178,0.051182046,0.055202517
LTBP3,TSS200-island,0.244050668,0.324070497,0.055202517
,IGR-opensea,0.942637002,0.874267578,0.055202517
TSC22D2,Body-opensea,0.865577372,0.928974628,0.055202517
,IGR-opensea,0.070187889,0.0349835,0.055202517
,IGR-opensea,0.07073067,0.037892301,0.055202517
PADI2,TSS200-island,0.082650552,0.136628556,0.055202517
ZXDC,Body-shore,0.803115742,0.864512283,0.055202517
NBEAL2,1stExon-island,0.031111282,0.007205041,0.055202517
SPATA18,Body-island,0.069559562,0.117703589,0.055202517
SGK1,TSS1500-island,0.208330599,0.359098982,0.055202517
GAK,Body-island,0.892043876,0.928070916,0.055206229
,IGR-opensea,0.334662467,0.387440512,0.05520952
CRMP1,TSS200-island,0.192793611,0.371879577,0.05520952
PCDHA2,Body-shore,0.637034354,0.757194014,0.05520952
,IGR-shelf,0.805069633,0.852693382,0.05520952
,IGR-shore,0.095250351,0.149531648,0.055215446
TNFAIP3,Body-opensea,0.563924465,0.353600872,0.055216063
ZMYND11,TSS200-shore,0.064364016,0.127720859,0.055216063
ATXN7,TSS1500-island,0.100683968,0.060380334,0.055216063
,IGR-shore,0.605043189,0.70285257,0.055216063
CLEC4GP1,TSS1500-shore,0.108822123,0.201141472,0.055218417
,IGR-opensea,0.846038092,0.898724024,0.055218417
C1orf86,5'UTR-shore,0.925017314,0.871830682,0.055218417
TSC2,Body-shelf,0.504359304,0.634773101,0.055218417
DENND1C,Body-shelf,0.874898684,0.840900181,0.055218417
,IGR-opensea,0.875919966,0.778128372,0.055218417
TNFSF18,TSS1500-opensea,0.746532634,0.853761516,0.055218417
,IGR-island,0.292673396,0.494875133,0.055218417
,IGR-island,0.125206258,0.084003985,0.055218417
PANX2,TSS1500-island,0.041396102,0.016679365,0.055218417
ADCYAP1,5'UTR-island,0.301679696,0.376428869,0.055218417
USF2,Body-shelf,0.591626288,0.648451796,0.055239741
VSTM2L,Body-shore,0.616173512,0.718442209,0.055239741
KIF5C,Body-shore,0.830232421,0.732695379,0.055241557
,IGR-opensea,0.833262332,0.780837578,0.055241557
CTSD,TSS1500-shore,0.290572289,0.219742235,0.055241557
PRKCA,Body-opensea,0.730050986,0.785008241,0.055242413
ANKLE2,Body-shore,0.889057796,0.803356295,0.055242413
,IGR-opensea,0.148804937,0.06424922,0.055242413
ADAMTS3,Body-opensea,0.700207869,0.531870547,0.055242413
,IGR-opensea,0.783033049,0.705483354,0.05525475
SLC34A3,Body-island,0.561096604,0.646390767,0.05525475
,IGR-shelf,0.508742625,0.461838953,0.05525475
BCL11A,Body-island,0.70538457,0.595011788,0.05525475
PEX10,TSS1500-shore,0.753813409,0.803252399,0.05525475
,IGR-island,0.124355939,0.240892824,0.05525475
OR10A7,TSS1500-opensea,0.177940198,0.077890273,0.055259052
SPTLC3,TSS1500-opensea,0.631937876,0.550015511,0.055271042
SKI,Body-shore,0.591834524,0.662278342,0.055271042
,IGR-island,0.840514944,0.912060788,0.055271042
,IGR-opensea,0.483901591,0.393243241,0.055271042
PYGM,TSS200-opensea,0.170446953,0.273701547,0.055271042
LOC84856,TSS200-shore,0.759253583,0.80762453,0.055271042
HAR1B,Body-shore,0.389031716,0.336141389,0.055271042
,IGR-shore,0.576610361,0.664073916,0.055271042
CACNA1C,Body-opensea,0.617227886,0.527881194,0.055271042
PTPRN2,Body-opensea,0.081247635,0.11094482,0.055271042
UGT3A1,TSS200-opensea,0.115237717,0.181002303,0.055271042
,IGR-shelf,0.844581886,0.729048291,0.055271042
,IGR-opensea,0.526896285,0.425116602,0.055271042
OR5AS1,1stExon-opensea,0.238649836,0.126336071,0.055271042
ZNF540,5'UTR-shelf,0.505812744,0.458289237,0.055271042
,IGR-shelf,0.930659626,0.86236376,0.055271042
SNORD115-15,Body-opensea,0.357754017,0.290307557,0.055271042
,IGR-opensea,0.615397651,0.580073366,0.055271042
C12orf12,1stExon-island,0.933129671,0.956412537,0.055271042
ACCN1,Body-opensea,0.709555582,0.529514984,0.055271042
AGPAT6,3'UTR-opensea,0.864630424,0.801956695,0.055271042
,IGR-opensea,0.199248237,0.137763799,0.055271042
DPF2,Body-shore,0.691496778,0.604383287,0.055271042
,IGR-opensea,0.762604851,0.854288006,0.055271042
CEBPB,TSS200-island,0.043189327,0.01991759,0.055271674
,IGR-island,0.159617252,0.331348234,0.055271674
PRICKLE1,5'UTR-opensea,0.664912529,0.604932673,0.055271674
GUCA2B,TSS1500-opensea,0.783068932,0.668196421,0.055271674
,IGR-opensea,0.706780648,0.582642949,0.055271674
FAM63A,TSS1500-shore,0.070740745,0.044481036,0.055271674
GCM2,1stExon-island,0.930817776,0.89408448,0.055271674
C2orf82,3'UTR-island,0.296659764,0.510542239,0.055271674
OPALIN,1stExon-opensea,0.361361667,0.286136521,0.055271674
KIF1A,3'UTR-opensea,0.619124683,0.506488369,0.055271674
CCDC144NL,TSS200-island,0.930059493,0.882539766,0.055271674
,IGR-opensea,0.902340919,0.858428768,0.055282289
,IGR-island,0.156233121,0.274406489,0.055282289
EXOC7,TSS1500-shore,0.583705445,0.718785378,0.055287452
SOX12,TSS200-island,0.035699636,0.007035076,0.055296696
,IGR-opensea,0.177800983,0.25140695,0.055305749
,IGR-opensea,0.294337709,0.185404662,0.055315451
SLC45A1,1stExon-island,0.881591655,0.919647016,0.055316398
,IGR-opensea,0.889805656,0.942877876,0.055376266
C12orf54,TSS1500-opensea,0.858873605,0.766605741,0.055378326
,IGR-opensea,0.672226054,0.786111849,0.055378326
,IGR-shelf,0.721921301,0.821434458,0.055378326
,IGR-island,0.151974793,0.20625134,0.055378326
UGT1A6,Body-opensea,0.369933489,0.308528872,0.055378326
,IGR-shelf,0.866027857,0.769377655,0.055378326
IGF1,3'UTR-opensea,0.075204042,0.048588086,0.055390615
TSC1,5'UTR-shore,0.087736988,0.04547324,0.055390615
MST1R,TSS200-island,0.351818808,0.434254236,0.055390615
ALX1,TSS200-island,0.393485299,0.59524978,0.055390615
MYO9A,Body-opensea,0.854742562,0.917230642,0.055390615
,IGR-opensea,0.917748492,0.863529902,0.055390615
BMP2K,3'UTR-opensea,0.897499557,0.932507201,0.055390615
C10orf96,5'UTR-opensea,0.572759205,0.523099947,0.055419999
WIPF1,1stExon-island,0.081684595,0.047669422,0.055431514
,IGR-opensea,0.832519586,0.740881176,0.055431514
COBL,Body-opensea,0.163763176,0.226827996,0.055431514
IGF2BP3,Body-opensea,0.674615489,0.588769744,0.055431514
FNDC3A,TSS200-opensea,0.084984753,0.02855877,0.055431514
,IGR-island,0.111457826,0.196094192,0.055431514
ENOSF1,TSS200-island,0.254858794,0.425092024,0.055431514
NFATC2,Body-island,0.702095707,0.587772253,0.055431514
KCNH3,Body-island,0.222815826,0.298977083,0.055431514
KCNK2,TSS1500-shore,0.126595218,0.232740522,0.055431514
ANXA4,5'UTR-shore,0.330511434,0.433005025,0.055431514
SDK1,Body-island,0.872582602,0.821342021,0.055431514
TSPAN19,1stExon-opensea,0.133729501,0.070844587,0.055431514
,IGR-island,0.527720184,0.655881556,0.055431514
,IGR-shelf,0.721248601,0.628386755,0.055431514
UBR3,Body-opensea,0.7054432,0.848485676,0.055431514
GLRA1,Body-shelf,0.277274191,0.176883788,0.055431514
,IGR-island,0.302925311,0.421026156,0.055431514
,IGR-shore,0.158610077,0.091233089,0.055433418
LOC441046,TSS1500-shore,0.141817774,0.257820154,0.055443353
,IGR-shore,0.189413547,0.151184749,0.055456837
PLXDC2,Body-opensea,0.412187784,0.370183127,0.055458792
ADCY4,Body-shore,0.344291478,0.268942727,0.055461586
CD53,TSS1500-opensea,0.434672563,0.276251917,0.05548745
POU2F2,3'UTR-opensea,0.759494474,0.713836188,0.05548745
,IGR-shore,0.183201335,0.271245273,0.05548745
DAZL,Body-shelf,0.155819651,0.083863511,0.05548745
CTHRC1,TSS1500-island,0.80114392,0.862747428,0.05548745
NXN,Body-opensea,0.531617012,0.57815778,0.05548745
MDM1,Body-opensea,0.587445578,0.679059818,0.05548745
PDLIM4,TSS1500-shore,0.66356678,0.590190288,0.05548745
FOXK2,TSS200-island,0.034442099,0.010848859,0.05548745
,IGR-island,0.75171466,0.658161005,0.05548745
,IGR-island,0.10803928,0.251073256,0.05548745
COL5A3,Body-shelf,0.518418736,0.46199817,0.05548745
MLH1,TSS1500-shore,0.743976912,0.855627246,0.05548745
,IGR-opensea,0.183073109,0.247030881,0.055493069
SNCB,5'UTR-island,0.043365335,0.013351034,0.055493069
HIPK4,TSS1500-shore,0.680669271,0.597209744,0.055495943
DIP2C,Body-opensea,0.796063584,0.835120504,0.055495943
,IGR-shore,0.646625166,0.552147117,0.055508454
MED31,TSS1500-island,0.077103337,0.148651376,0.055516711
VIPR2,Body-shore,0.250442627,0.183799827,0.055533978
TOP3B,5'UTR-shore,0.064838469,0.091970785,0.055533978
SDK1,Body-opensea,0.453326287,0.366861036,0.055533978
SPATA16,TSS200-opensea,0.891980864,0.941109309,0.055555679
PLD3,3'UTR-shelf,0.84252601,0.899035209,0.055561462
NELL2,Body-opensea,0.385555605,0.266846585,0.055561462
LUZP2,Body-opensea,0.647863537,0.483973273,0.055562398
,IGR-shore,0.815851705,0.700420507,0.055562398
,IGR-island,0.137360413,0.189457588,0.055562398
,IGR-shore,0.878105895,0.92484134,0.055577233
,IGR-opensea,0.180763996,0.284577151,0.055592635
FNIP2,Body-opensea,0.834605854,0.893310478,0.055592635
SUMF1,TSS1500-shore,0.533852896,0.579959709,0.055592635
STEAP3,Body-island,0.892543755,0.933074861,0.055604919
TBX1,TSS1500-island,0.154030166,0.233967757,0.055604919
VAT1L,Body-shelf,0.684170807,0.614782639,0.055604919
,IGR-opensea,0.28368267,0.184848535,0.055604919
DIRAS3,5'UTR-shore,0.572760541,0.531975501,0.055619408
HYLS1,1stExon-island,0.15197622,0.251937003,0.055619408
,IGR-shore,0.61206169,0.70057613,0.055619408
OTX2,5'UTR-island,0.798764906,0.714336129,0.055619408
SPNS2,TSS1500-shore,0.421388607,0.330042569,0.055619408
,IGR-island,0.105210852,0.162655828,0.055631415
CST9,Body-opensea,0.563654939,0.603117516,0.055693503
PDX1,TSS200-island,0.859058672,0.824711262,0.055724856
MTSS1L,TSS200-island,0.037160973,0.008211892,0.055739898
,IGR-shelf,0.777474025,0.742997684,0.055739898
MFI2,Body-island,0.867944949,0.924965663,0.055739898
BCL11A,TSS1500-island,0.09850247,0.068871383,0.055739898
CENPV,1stExon-island,0.142418001,0.250502884,0.055739898
,IGR-opensea,0.854443027,0.911475522,0.055784571
SHANK2,Body-opensea,0.557587159,0.632473776,0.055784571
,IGR-shelf,0.754709775,0.694383171,0.055784571
,IGR-opensea,0.711894224,0.624206264,0.055784571
LLGL2,Body-shelf,0.619274184,0.521553195,0.055784571
SQSTM1,Body-shelf,0.856159183,0.813687982,0.055784571
,IGR-opensea,0.880240967,0.845315353,0.055784571
BMP1,1stExon-opensea,0.039451829,0.014220606,0.055803648
ACSL1,Body-shelf,0.335673851,0.476499152,0.055807721
LOC286016,Body-shore,0.876505095,0.826950416,0.055822106
EPAS1,Body-island,0.062353605,0.031740283,0.055822106
,IGR-shelf,0.896746062,0.831004376,0.055839731
NKD1,Body-shelf,0.712137148,0.653707214,0.055855299
NETO1,TSS1500-island,0.686875949,0.585213863,0.055874151
LPAR5,TSS1500-opensea,0.641309111,0.58000259,0.055874151
IRX5,TSS1500-island,0.201054252,0.137145894,0.05588473
INO80B,TSS1500-shore,0.163631794,0.23588694,0.055885508
RASSF1,TSS1500-shore,0.907833679,0.860841208,0.055885508
MYT1L,Body-shore,0.618655235,0.705245671,0.055885508
SRC,5'UTR-island,0.223067359,0.1705813,0.055885508
CREB3L3,1stExon-opensea,0.152971519,0.191966666,0.055885508
,IGR-shelf,0.507275706,0.569974448,0.055905945
DEFB110,Body-opensea,0.122170947,0.048802486,0.055905945
HRNBP3,Body-opensea,0.883179579,0.793057477,0.05590802
CBR1,1stExon-island,0.198113085,0.383487478,0.055925945
LPO,TSS200-opensea,0.332508794,0.211982635,0.055925945
GIPR,Body-shore,0.462743102,0.551473985,0.055926083
SYNM,TSS200-island,0.104099411,0.203043725,0.055926438
,IGR-opensea,0.707136817,0.628160924,0.05597428
C6orf162,TSS1500-shore,0.092793917,0.13802659,0.05597428
LOC100190939,Body-opensea,0.725712814,0.822880928,0.05597428
ADARB2,Body-shelf,0.666443451,0.562451541,0.05597428
KIF19,Body-shore,0.636306232,0.573872863,0.05597428
RPA3,5'UTR-island,0.066346526,0.041134807,0.055977446
MIR199A1,TSS200-opensea,0.894756853,0.929687455,0.055977446
,IGR-opensea,0.043873108,0.018815623,0.055977446
,IGR-shelf,0.10571649,0.193663098,0.056001958
,IGR-opensea,0.764255825,0.689498205,0.056001958
,IGR-opensea,0.411849099,0.256532434,0.056014793
PAMR1,TSS200-island,0.071169457,0.155711854,0.056053093
CRB2,Body-island,0.935645047,0.959078762,0.056068879
,IGR-shelf,0.817619812,0.779324292,0.056068879
,IGR-shore,0.185083334,0.266859396,0.056068879
FBXL13,Body-opensea,0.562097058,0.659903505,0.056096347
DUOXA2,Body-island,0.538111424,0.635267451,0.056108595
,IGR-shore,0.10291219,0.149747003,0.056108595
MFSD1,Body-shelf,0.571820306,0.451358548,0.056111168
INS-IGF2,TSS200-opensea,0.743499645,0.643343481,0.056120995
TCTN3,TSS200-shore,0.150421702,0.086114663,0.056120995
BMP6,Body-island,0.271441771,0.419134507,0.05616462
SNORD115-9,TSS1500-opensea,0.685872778,0.635494595,0.056180512
TGDS,TSS1500-shore,0.440923761,0.581602749,0.056180512
FAM189A1,Body-opensea,0.215112188,0.317168387,0.056180512
NHEDC1,1stExon-island,0.097688512,0.17311098,0.056180512
,IGR-opensea,0.356612076,0.299188219,0.056180512
PDE3B,TSS1500-shore,0.357588432,0.289553013,0.056180512
NPBWR2,1stExon-island,0.78153595,0.712990919,0.056180512
PODNL1,TSS200-shore,0.573225587,0.522590551,0.056180512
ADAMTS17,TSS200-island,0.047155322,0.017817641,0.056180512
,IGR-opensea,0.765940255,0.738188729,0.056180512
MYH1,TSS1500-opensea,0.52286316,0.385655984,0.056180512
,IGR-opensea,0.295034612,0.384038338,0.056180512
SSBP2,Body-opensea,0.804661288,0.875797733,0.056180512
CDH8,5'UTR-opensea,0.404174261,0.319178561,0.056180512
BTBD11,Body-shore,0.056616395,0.00875762,0.056180512
,IGR-shelf,0.834491294,0.779123879,0.056180512
ARHGAP22,Body-shelf,0.25510402,0.288930327,0.056180512
ULK1,5'UTR-shore,0.136700301,0.183161085,0.056180512
,IGR-opensea,0.125414423,0.084293731,0.056180512
MCFD2,TSS200-shore,0.061851869,0.091303938,0.056180512
PDX1,3'UTR-island,0.600229323,0.672778997,0.056180512
,IGR-shelf,0.831631014,0.778809765,0.056180512
DMC1,5'UTR-island,0.570593456,0.671345194,0.056180512
,IGR-island,0.251720156,0.321056235,0.056180512
DLGAP2,5'UTR-island,0.888648904,0.924064155,0.056180512
SMC4,TSS200-island,0.047422122,0.017363785,0.056180512
STATH,5'UTR-opensea,0.411754693,0.278191981,0.056180512
ECE1,Body-opensea,0.570176168,0.491270591,0.056180512
,IGR-island,0.132384292,0.18469252,0.056180512
ST6GALNAC3,Body-opensea,0.413948907,0.457250929,0.056180512
ARSG,Body-opensea,0.843755054,0.797986121,0.056180512
,IGR-island,0.18445871,0.245460919,0.056180512
,IGR-opensea,0.182810469,0.131009484,0.056183854
,IGR-shore,0.620043769,0.587538527,0.056184274
,IGR-opensea,0.275766823,0.153912844,0.056184274
SMCR7,Body-shore,0.709036888,0.620440424,0.056185132
DIAPH3,Body-opensea,0.249160969,0.322010655,0.056185132
CAMK2D,5'UTR-island,0.03662615,0.012886961,0.056217956
ARG2,Body-shore,0.552431414,0.453254281,0.056217956
,IGR-shore,0.602573835,0.551167213,0.056217956
CPLX1,1stExon-island,0.034359046,0.011787343,0.056224745
KRBA1,TSS1500-island,0.093494946,0.053274067,0.056228426
ANKRD34B,TSS200-island,0.789520218,0.849008662,0.056246057
CROCC,Body-island,0.734602329,0.776856755,0.056248621
TDRD1,TSS200-island,0.783337852,0.846226394,0.056248621
ACVR1C,TSS1500-shore,0.099396098,0.053453775,0.056256423
TTYH3,TSS200-island,0.112295772,0.154159698,0.056256423
RERE,5'UTR-opensea,0.309010869,0.178632441,0.056256423
EZR,TSS200-island,0.082720042,0.123922054,0.056256423
ALK,Body-opensea,0.784536643,0.615890352,0.056256423
SOX9,5'UTR-island,0.038088427,0.013258211,0.056291576
MIR187,TSS200-opensea,0.818400027,0.770077447,0.056295338
,IGR-opensea,0.121314298,0.076492739,0.056295338
EGFR,Body-opensea,0.848762508,0.74728745,0.056295338
CARTPT,TSS1500-shore,0.212498019,0.296377459,0.056295338
AQP9,5'UTR-opensea,0.882957321,0.808931831,0.056295338
GPM6A,Body-opensea,0.111856774,0.067537648,0.056295338
LARP6,TSS1500-shore,0.467160929,0.409236952,0.056295338
PEG3,5'UTR-shore,0.461138177,0.548625103,0.056298295
LOC100130274,Body-island,0.778277642,0.743786483,0.056301063
FAM134A,3'UTR-shelf,0.375993741,0.476895256,0.056320859
KRTAP2-4,TSS1500-opensea,0.313498921,0.234724603,0.056320859
,IGR-shelf,0.398756261,0.431764858,0.056320859
,IGR-opensea,0.0819606,0.038501237,0.056320859
NTF3,1stExon-island,0.102655747,0.187672966,0.056320859
PUS7,Body-opensea,0.836009964,0.918229093,0.056320859
MYADM,TSS1500-island,0.04587274,0.083416001,0.056320859
SLC35E1,1stExon-island,0.058859477,0.029492454,0.056320859
DCC,TSS1500-shelf,0.236209086,0.162363959,0.056320859
ANKRD6,5'UTR-opensea,0.444493171,0.373268686,0.056320859
COL5A1,Body-shore,0.688500308,0.641132196,0.056320859
NEURL3,TSS1500-island,0.643250743,0.585629583,0.056320859
AFM,3'UTR-opensea,0.76498382,0.65086116,0.056320859
,IGR-opensea,0.563526444,0.46148539,0.056320859
C7orf34,TSS1500-opensea,0.772803525,0.694585451,0.056320859
MIRLET7A3,TSS200-opensea,0.841750122,0.800817978,0.056320859
RFX8,TSS200-shore,0.650215824,0.738449196,0.056320859
ANO7,3'UTR-opensea,0.796770613,0.749596247,0.05634344
GOLT1A,TSS1500-opensea,0.343201295,0.424545124,0.056359609
COL7A1,TSS200-island,0.137861222,0.283997939,0.056360049
RAI1,5'UTR-opensea,0.083988803,0.166842015,0.056367562
TGIF2,3'UTR-opensea,0.769985539,0.657073748,0.056372025
ADAM20,Body-opensea,0.820647151,0.732687237,0.056389973
LINGO1,Body-island,0.540786154,0.613537991,0.056391939
NCRNA00085,Body-island,0.045137129,0.009197477,0.056391939
VEZT,Body-opensea,0.092036533,0.046811705,0.056391939
DGKZ,TSS200-island,0.190387703,0.364741252,0.05642021
