Supplementary Table 3A. Differentially methylated probes between HF2303 CSCs and SDCs.,,,,
gene,feat.cgi,CSC_AVG,SDC_AVG,adj.P.Val
DUSP2,Body-island,0.074168773,0.031060053,0.169413104
,IGR-opensea,0.08095122,0.02431669,0.169413104
INHBE,1stExon-opensea,0.818251234,0.778375435,0.169413104
DNAJB12,TSS1500-shore,0.704263018,0.794009024,0.169413104
PRPH,1stExon-island,0.994929063,0.972073519,0.169413104
CAMTA1,Body-opensea,0.88578537,0.846689273,0.169413104
ASB13,Body-island,0.906289665,0.942849813,0.169413104
INPP4A,5'UTR-opensea,0.867664917,0.905226807,0.169413104
DDX25,3'UTR-opensea,0.902280228,0.944616882,0.169413104
TMBIM1,TSS200-island,0.101598253,0.003716414,0.169413104
TRPM2,Body-island,0.673425328,0.612026792,0.169413104
DHX58,5'UTR-opensea,0.066890827,0.005453619,0.169413365
,IGR-opensea,0.956753122,0.932931408,0.169510412
ACVRL1,3'UTR-opensea,0.771589293,0.710830165,0.169510412
C9orf98,TSS1500-shore,0.779192801,0.81754666,0.169510412
NXPH1,Body-shore,0.111135253,0.136588651,0.169634735
,IGR-shelf,0.538557157,0.46820255,0.169693982
HOXC13,Body-island,0.232925041,0.15678436,0.169748849
,IGR-opensea,0.821134251,0.877969286,0.170011075
DYRK1B,Body-shelf,0.875508138,0.843883564,0.170011075
KRT23,Body-opensea,0.770997308,0.727542948,0.170050524
CIDEC,TSS1500-opensea,0.845497532,0.80074137,0.170063351
,IGR-opensea,0.146436324,0.079775463,0.170063351
,IGR-opensea,0.880737205,0.938037377,0.170063351
AOX1,TSS200-island,0.060134292,0.005290597,0.170126243
DCD,TSS1500-opensea,0.790124047,0.706054614,0.17013236
ITGB2,3'UTR-shore,0.770159746,0.729368362,0.17013236
,IGR-opensea,0.766719594,0.708033367,0.17013236
LY6G5C,TSS1500-island,0.046729596,0.013144592,0.17013236
,IGR-shore,0.821530137,0.782497471,0.17013236
,IGR-opensea,0.816165646,0.846505817,0.170214316
,IGR-island,0.497325173,0.468698926,0.170214316
,IGR-island,0.066109807,0.018270981,0.170214316
MLLT1,Body-shore,0.067856362,0.03256212,0.170250099
,IGR-shelf,0.838153272,0.879873624,0.170250099
PSD4,Body-shore,0.88124011,0.91619148,0.170250099
,IGR-opensea,0.915549444,0.951601501,0.170250099
CCDC71,Body-shore,0.919519929,0.896475222,0.170250099
DDX10,Body-opensea,0.90749443,0.935894607,0.170250099
PIK3CA,5'UTR-opensea,0.776020634,0.845858337,0.170250099
CACNB2,TSS200-island,0.04180332,0.018078652,0.170320272
DLGAP2,Body-island,0.333635064,0.399405806,0.170320272
T,TSS200-island,0.703661274,0.631030194,0.170320272
AHRR,Body-opensea,0.879819026,0.814031189,0.170320272
,IGR-shelf,0.887959848,0.834874709,0.170384965
,IGR-shore,0.549339084,0.594413031,0.170444724
,IGR-opensea,0.716958127,0.6010109,0.170444724
,IGR-opensea,0.654045944,0.604485263,0.170444724
LIN7B,Body-island,0.062146718,0.011052719,0.170489267
,IGR-opensea,0.797829427,0.899599657,0.170489267
,IGR-opensea,0.831576611,0.782306259,0.170489267
IP6K2,1stExon-island,0.054407547,0.017313634,0.170489267
HPCA,Body-shore,0.896278696,0.82126798,0.170489267
BIRC7,3'UTR-shore,0.793548552,0.757647012,0.170489267
GPR176,TSS1500-island,0.087525352,0.060496069,0.170489267
VPS37C,5'UTR-shelf,0.896132979,0.929839674,0.170489267
SH3PXD2A,Body-island,0.726744489,0.675831095,0.170489267
ABO,TSS200-island,0.178563274,0.112124088,0.170489267
ZBTB48,TSS200-island,0.03984557,0.016571737,0.170489267
CYP11A1,Body-opensea,0.778845553,0.726406539,0.170489267
MUC5B,Body-island,0.704524587,0.658410049,0.170580036
FBXL14,1stExon-island,0.065018126,0.020040846,0.170580036
DFFB,Body-shore,0.920568022,0.887003871,0.170580036
GRHL3,Body-shelf,0.853092764,0.783953766,0.170580036
FRK,TSS200-opensea,0.802982712,0.731949573,0.170580036
SMG6,Body-opensea,0.918538498,0.870316032,0.170580036
PDGFA,3'UTR-shelf,0.847499619,0.803090908,0.170580036
PRRX2,Body-shore,0.887245,0.842483074,0.170580036
PITPNM3,Body-shore,0.059384581,0.036472807,0.170580036
,IGR-opensea,0.634689268,0.589290796,0.170580036
SH3PXD2A,Body-opensea,0.781801519,0.696373565,0.170580036
,IGR-shore,0.717828395,0.692282133,0.170580036
,IGR-shore,0.074715277,0.003083124,0.170580036
ECEL1,Body-island,0.060965111,0.02684334,0.170580036
ABCC3,TSS1500-shore,0.060135285,0.030502021,0.170580036
RASSF1,TSS200-island,0.915856604,0.884981762,0.170580036
ADAMTS7,TSS1500-shore,0.774429912,0.724061817,0.170580036
ESRP2,Body-shore,0.742721863,0.691791213,0.170580036
DCTN1,Body-opensea,0.05574035,0.016533605,0.170580036
PTPRN2,Body-shore,0.926441061,0.856822737,0.170580036
ESAM,TSS1500-island,0.081583515,0.027947241,0.170580036
BNIP3,Body-shore,0.81210145,0.842248847,0.170580036
,IGR-island,0.066864982,0.01727615,0.170580036
FOXL2,TSS200-island,0.041293505,0.012569449,0.170580036
NPW,3'UTR-island,0.052178573,0.01715669,0.170580036
MRPS7,1stExon-island,0.081485811,0.01273092,0.170580036
RSPO4,Body-shelf,0.604259085,0.558206266,0.170580036
,IGR-opensea,0.465765067,0.422051978,0.170580036
C1orf151,TSS200-island,0.032974185,0.009628966,0.170580036
,IGR-opensea,0.090314829,0.037255974,0.170580036
HSPG2,Body-island,0.864534923,0.809435811,0.170580036
SFXN5,Body-opensea,0.688953084,0.610615413,0.170580036
,IGR-opensea,0.817458901,0.783490567,0.170580036
ADAMTSL2,5'UTR-island,0.084264859,0.045630402,0.170580036
VARS2,5'UTR-shore,0.046987354,0.022101415,0.170580036
ZFPM1,1stExon-island,0.03771504,0.013481734,0.170580036
CDKN2C,5'UTR-island,0.060817521,0.021722627,0.170580036
,IGR-shore,0.855956018,0.821442438,0.170580036
GABBR1,Body-shelf,0.260199335,0.315094209,0.170580036
GPSM3,TSS1500-shore,0.086495736,0.03647397,0.170580036
GRAMD2,Body-island,0.097499982,0.037193043,0.170580036
,IGR-opensea,0.866119344,0.825385776,0.170580036
PCDHB8,TSS1500-shelf,0.582459221,0.683924602,0.170580036
SIGIRR,Body-island,0.103589797,0.053463417,0.170580036
C3orf18,TSS200-island,0.057332089,0.013574557,0.170580036
HIST3H2BB,TSS1500-island,0.082701854,-0.002545793,0.170580036
,IGR-opensea,0.867454508,0.836857837,0.170580036
NTF3,1stExon-island,0.077271648,0.033540364,0.170580036
,IGR-shore,0.74564969,0.695608247,0.170580036
MNX1,TSS200-island,0.083130934,0.010097961,0.170580036
C1orf175,TSS1500-opensea,0.415628222,0.38235543,0.170580036
LRTM1,5'UTR-opensea,0.800814341,0.718683935,0.170580036
AKAP12,Body-shelf,0.769844139,0.8267925,0.170580036
,IGR-shelf,0.899902141,0.873483698,0.170580036
,IGR-shore,0.77016038,0.741947109,0.170580036
,IGR-island,0.454600142,0.347849701,0.170580036
FRAS1,Body-opensea,0.632757688,0.519362417,0.170580036
SLC25A35,3'UTR-island,0.095239617,0.060660972,0.170580036
,IGR-shelf,0.617187224,0.567580777,0.170580036
ZFPM1,Body-shelf,0.774218003,0.721992224,0.170580036
CAMSAP1L1,TSS1500-island,0.031656427,0.008802004,0.170580036
WDR88,TSS200-island,0.915781315,0.939643448,0.170580036
TNXB,Body-opensea,0.673885844,0.791714317,0.170580036
PITRM1,Body-opensea,0.921038999,0.948298371,0.170580036
LOC285954,Body-shelf,0.872621436,0.809059077,0.170580036
HHAT,TSS1500-shore,0.053881784,0.019568437,0.170580036
MFSD2B,TSS200-island,0.051078053,0.006731843,0.170580036
PLBD1,Body-island,0.557938268,0.512595182,0.170580036
,IGR-shore,0.118564047,0.080332883,0.170659181
GNA12,1stExon-island,0.036174536,0.010160945,0.170659181
JMJD5,3'UTR-opensea,0.869910552,0.822322141,0.170659181
APOBEC3H,TSS1500-opensea,0.707051485,0.654985096,0.170659181
PRIC285,Body-island,0.850872307,0.791093786,0.170659181
HLA-J,Body-island,0.058730661,0.020792227,0.170659181
WNT9A,Body-shore,0.097660748,0.026705384,0.170659181
SLC22A1,TSS1500-opensea,0.814675397,0.860227441,0.170659181
PFKFB3,Body-opensea,0.880454249,0.915137134,0.170661021
IL4R,TSS200-island,0.074334297,0.041018588,0.170677177
CCND1,3'UTR-shore,0.729060683,0.77648642,0.170677177
JMJD7-PLA2G4B,Body-shelf,0.694728331,0.646520019,0.170677177
,IGR-opensea,0.111484198,0.041948666,0.170677177
RAP1GAP,TSS1500-island,0.05193085,0.024357573,0.170677177
,IGR-opensea,0.870279443,0.83690873,0.170677177
NR2E3,Body-shelf,0.509386443,0.428819991,0.170677177
PARD3,1stExon-island,0.0372797,0.013367174,0.170677177
,IGR-island,0.882808782,0.839535885,0.170709341
SHROOM3,Body-opensea,0.850203952,0.905033213,0.170709341
,IGR-opensea,0.906004649,0.933263069,0.170709341
NDUFA11,Body-shelf,0.811482883,0.785621262,0.170709341
DSTYK,TSS1500-shore,0.928265272,0.895056136,0.170709341
CLPTM1L,Body-shore,0.888370475,0.860156739,0.170734304
NOC2L,Body-island,0.804164055,0.759170932,0.170734304
CDK8,3'UTR-opensea,0.888338485,0.862469546,0.170734304
GNMT,TSS1500-shore,0.926077162,0.948875824,0.170805356
,IGR-opensea,0.716002772,0.64603421,0.170843903
,IGR-opensea,0.873935373,0.902207022,0.170843903
GRIN2A,Body-opensea,0.107329542,0.014003322,0.170843903
CRISPLD2,Body-opensea,0.89699267,0.862260744,0.170843903
SETD1A,5'UTR-island,0.103293317,0.038669931,0.170853261
DHRS3,Body-island,0.04306829,0.010671901,0.170853261
,IGR-opensea,0.892243811,0.83215953,0.170853261
RASGRP4,3'UTR-opensea,0.825116811,0.787031828,0.170853261
C10orf54,TSS1500-shore,0.741242198,0.697587642,0.17090482
NAV2,Body-island,0.062494055,-0.001374754,0.17090482
SLC6A1,3'UTR-opensea,0.641736675,0.596967914,0.17090482
GPR12,TSS200-island,0.056858437,0.029805358,0.170905406
,IGR-shelf,0.105383143,0.066818888,0.170982733
FCHSD1,TSS200-island,0.03651208,0.0134642,0.170982733
LOC100130015,TSS200-opensea,0.152739675,0.017650409,0.170982733
PDLIM3,Body-opensea,0.887942067,0.846293017,0.170982733
CRELD2,Body-shore,0.941433794,0.897836986,0.170982733
EMX2,Body-shore,0.069091551,0.036220679,0.170982733
RASL10B,3'UTR-shore,0.23978824,0.285886556,0.170982733
ZNF485,Body-shelf,0.703158823,0.790309731,0.170982733
,IGR-shore,0.078189669,0.030124876,0.170982733
SERTAD1,5'UTR-island,0.041337202,0.018448709,0.170982733
CDH22,Body-island,0.036713416,0.007523157,0.170982733
EBF2,Body-island,0.946098418,0.900917679,0.170982733
,IGR-opensea,0.927923072,0.95454492,0.170982733
EBF3,Body-opensea,0.756118321,0.829616158,0.170982733
MAP3K9,TSS1500-island,0.100748995,0.065049669,0.170982733
ACADM,TSS1500-shore,0.111195566,0.075984537,0.171055444
PRDM16,Body-opensea,0.929561226,0.898380478,0.171080535
TRPC7,Body-shore,0.507293721,0.4313611,0.171121723
NPEPL1,Body-shelf,0.833924038,0.882493596,0.171121723
MGMT,Body-opensea,0.830180432,0.914508947,0.171121723
GUCY2D,Body-island,0.837623212,0.871237322,0.171209091
TRIM31,Body-shelf,0.750441498,0.687970578,0.171209091
,IGR-opensea,0.230474251,0.175476717,0.171209091
ATP2C2,Body-opensea,0.993922957,0.9293936,0.171236764
NSUN5,TSS1500-shore,0.822366215,0.866754652,0.171236764
KIAA1026,Body-opensea,0.745370639,0.618495329,0.171236764
TOLLIP,Body-shelf,0.855168811,0.815180418,0.171274283
TMEM119,TSS1500-opensea,0.84768323,0.778682713,0.171274283
TRPC6,Body-island,0.511023341,0.464912313,0.171274283
LDLRAD3,Body-opensea,0.045804322,0.021820359,0.171291998
,IGR-opensea,0.102678797,0.061944902,0.171291998
,IGR-shore,0.570292817,0.65046699,0.171291998
GPT,TSS1500-shore,0.105236174,0.147882432,0.171291998
,IGR-opensea,0.107675216,0.044138421,0.171291998
,IGR-opensea,0.442686919,0.345645198,0.171291998
FKBP5,5'UTR-opensea,0.445227157,0.513413732,0.171291998
EGFR,Body-opensea,0.843925008,0.902358622,0.171291998
,IGR-opensea,0.19952204,0.160413891,0.171291998
,IGR-opensea,0.624252857,0.554911907,0.171291998
,IGR-opensea,0.90148349,0.944889813,0.171291998
,IGR-opensea,0.863941739,0.815421795,0.171291998
BAZ2A,3'UTR-opensea,0.78193735,0.842952535,0.171291998
ATP10A,TSS1500-island,0.092592348,0.048242528,0.171291998
REM2,Body-island,0.481723652,0.550589414,0.171291998
LOC283050,Body-shore,0.058443299,0.014067005,0.171378571
,IGR-shore,0.873953813,0.822908152,0.171378571
DERL3,5'UTR-island,0.069839722,-0.003929455,0.171413365
,IGR-opensea,0.034133581,0.009584731,0.171413365
,IGR-shore,0.687900994,0.640970492,0.171414631
,IGR-opensea,0.363964575,0.32091928,0.171414631
C17orf72,TSS1500-opensea,0.916476311,0.866374473,0.171505753
KIAA1199,5'UTR-opensea,0.817985937,0.72380206,0.171505753
SPTB,Body-island,0.900151283,0.866714088,0.171552488
SPDEF,TSS200-opensea,0.860452403,0.808065872,0.171552488
FBXO32,TSS200-island,0.044658492,0.019949469,0.171552488
MUC6,Body-shore,0.826869405,0.771328336,0.171552488
TPCN1,5'UTR-shelf,0.842362446,0.864561872,0.171552488
,IGR-shelf,0.734426487,0.778000016,0.171552488
C9orf5,1stExon-island,0.092086411,0.046301145,0.171552488
CA5A,Body-opensea,0.873880772,0.802823374,0.171552488
NDUFV3,TSS1500-shore,0.07883935,0.041810734,0.171552488
,IGR-shelf,0.824390114,0.745676974,0.171552488
RSC1A1,TSS1500-opensea,0.860977927,0.89537409,0.171552488
C1orf175,Body-opensea,0.716637888,0.643600398,0.171552488
,IGR-shore,0.882888562,0.823368552,0.171552488
BAIAP2,Body-opensea,0.759593253,0.702085968,0.171552488
DLX4,TSS200-island,0.709967948,0.633598378,0.171552488
IL17B,TSS200-opensea,0.665309736,0.63558389,0.171552488
,IGR-shore,0.682982462,0.624644178,0.17158017
NEDD4,TSS1500-shore,0.379804159,0.325764206,0.171626127
SLC43A2,Body-island,0.910377081,0.93788806,0.171704376
ARL9,5'UTR-island,0.089922692,0.000538112,0.171704376
,IGR-opensea,0.832208561,0.892463701,0.171751219
WFIKKN2,TSS1500-opensea,0.897217199,0.922352107,0.171751219
,IGR-opensea,0.918636524,0.949167315,0.171751219
,IGR-island,0.036449109,0.011750366,0.17176117
NCK2,5'UTR-opensea,0.828168613,0.86804479,0.171770219
RNF144A,5'UTR-shelf,0.8935919,0.856453337,0.171787433
,IGR-opensea,0.841761045,0.867411614,0.171818483
CARS2,Body-shore,0.884169045,0.852200631,0.17187141
MAD1L1,Body-shore,0.901299378,0.931858924,0.17187141
PITRM1,Body-opensea,0.902581792,0.940279679,0.17187959
SYNPO,5'UTR-shore,0.870715835,0.903835055,0.171892392
DLGAP2,Body-shore,0.754809637,0.651961173,0.171892392
HMGCLL1,1stExon-island,0.045014135,0.01483903,0.171892392
CYB5R3,TSS1500-shore,0.075651272,0.021512643,0.171892392
,IGR-shore,0.067952413,0.001839078,0.171892392
,IGR-opensea,0.856019351,0.896593667,0.171892392
CALM3,Body-island,0.124117554,0.097909096,0.171892392
,IGR-opensea,0.820265683,0.765255505,0.171892392
AMPD2,Body-opensea,0.90523804,0.863416603,0.171892392
,IGR-shore,0.958263438,0.931548414,0.171898846
,IGR-opensea,0.819915103,0.872047194,0.172172389
TP73,Body-shore,0.782529676,0.73610634,0.172255826
,IGR-shore,0.851943541,0.827634958,0.172255826
BAT2L1,Body-island,0.925577368,0.895406447,0.172269902
MFSD7,Body-shore,0.894771629,0.860830526,0.172293676
SCRN1,Body-opensea,0.931184329,0.889865249,0.172311491
HSPB1,Body-island,0.032549835,0.007514312,0.172311491
TEX19,TSS1500-opensea,0.84055309,0.799153339,0.172311491
,IGR-opensea,0.846068462,0.798247194,0.172311491
CDKN1C,TSS200-shore,0.034922504,0.012118853,0.172311491
GPR45,TSS200-shore,0.896780068,0.921196114,0.172339518
ARHGAP21,5'UTR-island,0.040055046,0.015317124,0.172339518
CABP7,1stExon-island,0.116406166,0.071157791,0.172339518
IPO13,TSS200-island,0.053873685,0.02836887,0.172339518
GSTO1,TSS1500-shore,0.101783244,0.073621374,0.172339518
MAGI2,Body-island,0.110833453,-0.008412639,0.172339518
TNFRSF8,Body-opensea,0.893562071,0.857574489,0.172339518
CEACAM20,TSS1500-opensea,0.85706914,0.79596574,0.172339518
,IGR-opensea,0.719858756,0.613085689,0.172339518
CPA2,Body-opensea,0.067784503,0.033298289,0.172339518
CASZ1,Body-shore,0.848215218,0.809583097,0.172339518
,IGR-shelf,0.834410886,0.797085295,0.172339518
GATA5,Body-island,0.546139742,0.517889636,0.172339518
CHST15,Body-opensea,0.755386885,0.709072852,0.172339518
,IGR-island,0.080593722,0.033735681,0.172339518
ANKRD34A,Body-island,0.057878135,0.005337464,0.172339518
ZFP36L2,Body-island,0.060148795,0.014910618,0.172339518
SORBS3,1stExon-island,0.106862311,0.033880439,0.172339518
PTDSS2,TSS1500-shore,0.86169263,0.815272159,0.172339518
ARRDC1,1stExon-island,0.047687378,0.018041764,0.172402456
,IGR-island,0.103002796,0.000904204,0.172402456
CACNA1H,Body-shore,0.979298756,0.930407636,0.172459356
NKD2,Body-shore,0.921868334,0.880410243,0.172459356
NXN,TSS1500-island,0.058085707,0.029770109,0.172459356
FAM184A,5'UTR-shore,0.706173645,0.794259021,0.172459356
CAMTA1,Body-opensea,0.069868574,0.013618517,0.172459356
NELF,3'UTR-shore,0.901101711,0.928901085,0.172459356
,IGR-opensea,0.828416647,0.799611077,0.172459356
PTPRN2,Body-shore,0.744226744,0.694483936,0.172459356
MAPT,Body-opensea,0.871164146,0.927670027,0.172459356
SLC13A5,Body-opensea,0.801527358,0.747735081,0.172459356
PTPRN2,Body-opensea,0.73671603,0.662938587,0.172459356
LOC100130015,TSS200-opensea,0.08654281,0.032782514,0.172459356
SLC26A1,Body-opensea,0.918441922,0.950786167,0.172459356
,IGR-opensea,0.807677429,0.770195159,0.172459356
HERC1,TSS1500-shore,0.220988231,0.257385511,0.172459356
,IGR-opensea,0.689181315,0.642564125,0.172520569
RERE,5'UTR-opensea,0.687363046,0.749880448,0.17254603
GJA3,TSS200-island,0.111520048,0.027812763,0.17254603
RUSC1,Body-island,0.286729001,0.34356713,0.172547732
ITGAE,Body-island,0.122900045,0.032504589,0.172547732
PRR23A,1stExon-island,0.786649421,0.743107083,0.172547732
,IGR-island,0.046128593,0.011687769,0.172547732
TCEA2,TSS200-shore,0.862537524,0.822099547,0.172610712
ZFYVE28,Body-opensea,0.658730074,0.601395522,0.172610712
MT1A,TSS200-island,0.170221084,0.223829704,0.172688902
DMRTA2,1stExon-island,0.108277833,0.005489079,0.172700177
TP53I13,TSS200-island,0.041821051,0.015026865,0.172825398
,IGR-island,0.111117333,0.027658368,0.172880835
KIF26A,Body-island,0.173986604,0.338534887,0.172880835
CNGA3,Body-opensea,0.797627994,0.832953683,0.172880835
OR4D1,TSS1500-shelf,0.132728878,0.090801856,0.172880835
KIF26A,Body-shelf,0.535134323,0.505740854,0.172880835
KALRN,Body-opensea,0.850325129,0.812897099,0.172880835
,IGR-opensea,0.945391722,0.907646142,0.172880835
STARD3,5'UTR-shore,0.067341095,0.038645482,0.172880835
TLE4,Body-island,0.113382487,0.075900479,0.172880835
ATRN,TSS200-island,0.034508213,0.007192137,0.172880835
NR2E1,Body-island,0.329013448,0.385569137,0.172911221
FLOT2,3'UTR-opensea,0.848531043,0.796548468,0.172927896
LOC254559,Body-shore,0.877791925,0.806633099,0.172927896
,IGR-opensea,0.047694595,0.022440785,0.172927896
HIC1,TSS1500-island,0.068695014,0.0463018,0.172927896
,IGR-opensea,0.12578667,0.054361369,0.172962918
PLXDC1,Body-shelf,0.861945973,0.906097062,0.172962918
,IGR-opensea,1.005843011,0.951995103,0.172962918
NOP56,Body-shelf,0.925796439,0.894373215,0.172962918
C11orf53,Body-opensea,0.706390563,0.765265585,0.172962918
NUFIP2,TSS1500-island,0.037013112,0.013668758,0.172962918
,IGR-opensea,0.205684249,0.152603882,0.172962918
PHLDA2,TSS1500-island,0.080618292,0.010704529,0.172962918
FLJ42875,Body-shore,0.583795341,0.53361217,0.172962918
,IGR-opensea,0.693622743,0.636575542,0.172962918
,IGR-shore,0.830908502,0.779309406,0.172962918
C16orf91,Body-shore,0.517905134,0.465587693,0.172962918
,IGR-opensea,0.903278022,0.811668781,0.172962918
NAPEPLD,TSS1500-island,0.094409325,0.013324303,0.172962918
KCTD5,3'UTR-shore,0.9210735,0.891664761,0.172962918
CIT,Body-shore,0.607434541,0.748581471,0.172962918
ADCY9,TSS1500-island,0.037384929,0.012150767,0.172962918
INPP5A,Body-opensea,0.982635408,0.928381217,0.172962918
,IGR-shelf,0.813485229,0.756322623,0.172962918
FLOT1,Body-shore,0.19166903,0.249860376,0.172962918
WDR8,TSS1500-island,0.074542136,0.034160775,0.172962918
,IGR-opensea,0.546786149,0.50690348,0.172962918
ADM2,TSS200-island,0.060641791,0.017401927,0.172962918
CARD11,1stExon-opensea,0.366988,0.404766584,0.172962918
,IGR-island,0.081050554,0.000677515,0.172962918
,IGR-shore,0.517066259,0.465963334,0.172962918
,IGR-opensea,0.871842497,0.811214289,0.172962918
UTS2,TSS1500-opensea,0.523924534,0.578569472,0.173046152
C3orf74,TSS1500-opensea,0.852845108,0.816360558,0.173046152
BAI2,5'UTR-shore,0.846519707,0.80613964,0.173065827
C7orf45,Body-opensea,0.588998709,0.662191751,0.173065827
DDX5,Body-shelf,0.79093388,0.822206684,0.173065827
TERT,TSS1500-island,0.307940816,0.371806336,0.173065827
DRG2,TSS1500-shore,0.665335776,0.709471598,0.173065827
